[[42, 31, -18, -100], [123, 22, 84, 81], [115, 123, 16, -43], [97, -127, -54, 61]]
[[11, 127, 97, 101], [-8, 33, 10, -91], [87, 19, 75, 23], [-18, 107, 18, 27]]
[[74, -35, 44, -66], [104, -107, -111, -66], [-106, -76, -12, -104], [35, -62, 57, -69]]
[[-94, 8, 83, 15], [50, -119, 110, -48], [8, 76, 100, 31], [-68, -93, -108, -2]]
[[53, -120, 71, 13], [-116, -100, -20, -57], [-73, -66, 43, -57], [101, -54, 19, -26]]
[[28, 126, -2, 82], [34, 99, -32, 91], [-5, 20, 5, 93], [-8, -82, 106, -47]]
[[21, 58, 111, 63], [114, -96, 121, 29], [33, -90, 0, 80], [-22, 87, 33, 97]]
[[98, -3, 26, -120], [2, -15, 87, -52], [45, 53, -4, -82], [-57, 51, 114, -29]]
[[-57, 71, 15, -56], [59, 24, 108, -45], [-6, -102, 116, 100], [126, -65, -35, 60]]
[[-12, 123, -102, 73], [-29, -57, 84, -93], [124, -5, 85, -16], [61, 79, 49, 73]]
[[95, -52, -27, 104], [42, 67, -83, -124], [119, 47, -124, 103], [53, 28, 100, 84]]
[[-1, 45, -20, 87], [93, 76, -59, -120], [96, -25, -106, 9], [-98, -5, -81, -47]]
[[-126, 20, -54, 94], [51, 47, 57, -6], [-40, 108, 0, 37], [53, 122, 32, -104]]
[[-92, 90, -111, -114], [-62, -7, -7, 62], [8, -59, 22, 47], [4, 69, -35, -31]]
[[126, -88, -118, 79], [21, 124, -37, -83], [-103, -1, -110, 70], [4, -125, -126, -60]]
[[116, 111, -116, -26], [47, 117, 26, 96], [-123, 12, -6, -82], [-88, -20, -17, -77]]
[[39, -67, -69, 8], [-76, -8, 98, 9], [75, -32, 81, 14], [53, -3, 7, 20]]
[[-13, -87, 11, -48], [-68, -88, 85, 124], [-26, -109, -125, 41], [-63, 54, 101, 58]]
[[40, 66, -66, -83], [80, -107, 40, -98], [-101, 87, -33, -71], [-71, -30, 74, 65]]
[[111, -127, 65, 62], [-19, 116, -95, -108], [-37, -58, 87, 92], [103, 3, -91, -80]]
[[51, 56, -16, -22], [102, -49, -71, -5], [-32, 93, 55, 76], [-61, 42, 116, 91]]
[[87, -8, 52, -31], [95, -6, -55, -83], [84, 18, 46, 81], [-15, -33, -8, -73]]
[[21, 34, 18, -58], [-53, -65, 117, 28], [-5, 36, 80, -32], [-65, -81, 43, -67]]
[[-76, -14, -20, 107], [-81, 35, 26, -102], [78, -58, 25, -94], [0, 48, -68, -92]]
[[49, -13, -24, 78], [92, 86, -22, -63], [101, -42, 66, -112], [32, 60, 104, 64]]
[[-15, 65, 102, -33], [-28, 41, -102, -1], [96, -91, -41, 70], [-87, -52, -83, 24]]
[[37, 42, 32, 27], [-43, 117, -19, -89], [-34, 84, 47, -96], [-92, 20, -71, -127]]
[[-53, -27, -94, 42], [-18, 48, 40, 86], [-81, 104, 123, -24], [-20, -28, -47, -108]]
[[69, 74, -5, -105], [-108, 50, 83, -60], [48, 27, 5, 40], [-10, 83, 52, 32]]
[[55, -91, -41, -23], [-47, 64, 49, -99], [63, 15, -96, 21], [111, -74, 11, 121]]
[[18, -128, 84, -13], [-120, -122, -105, -96], [83, -1, -88, -64], [-48, -86, 86, -126]]
[[0, -68, 90, -93], [-74, -10, 56, -56], [61, -108, 47, 124], [-77, 120, 124, 73]]
[[-92, 100, 4, -73], [84, 44, 7, -95], [60, -113, -104, -101], [-2, 37, 9, -17]]
[[127, 78, -68, 53], [-79, -68, -107, -2], [-39, -128, -44, 20], [-97, -65, 101, -109]]
[[-46, 125, -116, 105], [86, 61, 106, 115], [-103, -61, 127, 13], [-5, 86, -34, 27]]
[[50, -55, 121, -3], [123, -46, 88, -4], [29, -24, -64, -54], [18, 87, -78, 94]]
[[-13, 90, 14, 12], [34, 39, -33, 39], [-81, 29, 29, -123], [127, -32, -41, 102]]
[[-3, 39, -62, -20], [24, -92, -69, -79], [-122, -114, 87, -99], [1, -75, 79, 75]]
[[-17, 45, 11, -80], [90, -89, -128, -12], [-69, -96, 121, -108], [-32, -21, -49, 56]]
[[-90, 17, 124, -45], [-19, -46, -115, 68], [27, -37, 31, -120], [77, 106, -59, 106]]
[[117, -80, 89, 54], [-31, -117, -45, -108], [-48, 6, -92, 6], [-124, 73, -122, 24]]
[[-50, -102, 25, 77], [-35, -77, -58, -21], [-86, -61, 53, 93], [-56, -3, 85, -99]]
[[-85, 72, 68, -54], [116, 105, 85, 45], [-43, -77, 43, -18], [61, 45, -61, 0]]
[[90, -103, -87, -25], [78, 39, -83, 73], [82, 20, -55, -19], [-1, 62, 75, -41]]
[[9, 0, -10, -71], [70, 86, -57, -50], [96, -109, -91, 23], [118, 55, -28, -36]]
[[-124, 114, 19, 11], [-92, 104, 58, -75], [1, -22, 47, -58], [4, -3, 28, -91]]
[[69, -103, 120, 120], [-15, 31, 66, 76], [-83, -5, -26, -57], [-99, -123, 64, -24]]
[[69, 28, 1, -52], [-91, 108, -96, -10], [-69, -112, -115, 24], [-74, -97, 68, -111]]
[[-126, 74, 4, -56], [94, 38, 6, 22], [-112, 64, -6, -62], [85, -110, -20, -126]]
[[25, -6, -82, 26], [-54, -3, -58, -37], [55, -34, 111, -113], [118, 117, -24, -74]]
[[-13, 79, -101, -18], [-61, -79, -11, -123], [-45, 55, -66, -29], [-112, -48, 32, -63]]
[[-76, 23, 80, 46], [121, -114, 58, -2], [100, 40, -121, 28], [118, -69, -83, 85]]
[[72, -51, -25, 95], [127, -33, -90, 100], [75, -44, -94, 119], [29, -38, -12, 123]]
[[-35, -68, 13, -6], [95, -119, -99, -71], [102, 7, 46, 103], [-119, -22, 11, 12]]
[[-64, 39, 116, -103], [-80, 31, -83, 103], [72, -70, -80, 41], [-70, 120, -9, 77]]
[[-111, -70, -116, 123], [-60, -11, 19, 49], [18, 76, -29, 88], [-75, 47, -120, 33]]
[[-6, -111, 24, -113], [-120, -77, 3, 18], [113, 88, 90, 50], [-108, 98, 62, 59]]
[[95, -81, 62, 33], [-29, 30, -71, -85], [73, 116, -75, -64], [-44, -125, -1, -79]]
[[56, -108, 82, 40], [123, -5, 64, -73], [19, 33, 61, 61], [-102, 67, 47, 33]]
[[89, -100, -51, -115], [36, 110, 68, 48], [-55, 99, 56, 108], [-33, -50, 46, -105]]
[[-70, -59, -92, -13], [-17, -50, -80, 103], [25, 118, 127, 3], [66, 77, 17, -80]]
[[-29, -99, 31, 64], [74, 33, -36, 76], [-47, -42, -106, 47], [21, 123, -78, 86]]
[[51, 116, 64, 115], [65, -7, 52, -107], [1, -91, 117, -38], [-5, -118, 9, -19]]
[[-9, -88, -88, -58], [-80, -114, -53, 9], [-82, -113, 83, 51], [17, 117, -12, 78]]
[[76, -111, -125, 92], [-90, 121, 108, -50], [56, -77, -10, 93], [-43, 95, 24, -107]]
[[77, 25, -108, -85], [3, -47, -92, -48], [0, -8, -78, 26], [-93, 108, 118, 47]]
[[-61, 57, -115, -48], [-32, 103, -76, 2], [62, 61, -37, 44], [-101, 72, 75, 17]]
[[-103, -51, 126, -19], [-70, 16, -54, 62], [-106, 54, 35, -67], [17, 118, 42, -122]]
[[-111, 101, -13, -45], [-88, -113, -64, 47], [106, -58, -33, 71], [-72, 73, -114, -59]]
[[-22, -50, -39, -17], [117, 17, -58, 47], [-33, -19, -15, -17], [76, -57, 14, -6]]
[[-113, 19, -72, -126], [-29, -89, -66, 122], [-73, -27, -96, -16], [11, -8, -71, 12]]
[[0, 126, 81, 55], [-106, 103, -77, -30], [-105, -97, -55, -47], [-52, -6, 106, -108]]
[[-49, -82, -58, 117], [83, 69, -56, -96], [-107, -16, -54, -15], [-128, -96, 70, 120]]
[[24, -57, -40, 57], [105, 59, -54, 108], [46, 74, 108, -11], [54, 37, 107, -47]]
[[-70, 2, -110, -106], [20, 91, -3, -51], [28, -92, -71, 61], [-89, 26, -26, 88]]
[[-5, 18, 60, -103], [-126, 32, 82, 98], [105, 51, 47, 34], [107, 96, 9, -18]]
[[-105, -113, -108, -87], [94, -48, 78, -120], [58, -94, -107, 79], [-11, -69, 115, -25]]
[[-19, -16, 68, -62], [-70, -7, 49, -12], [-82, 84, -84, -47], [-121, 29, 26, 86]]
[[-55, -81, 84, -73], [-127, -100, -38, -113], [-15, -125, -76, -48], [-95, -104, -108, 7]]
[[106, -116, -5, 38], [101, 50, 75, -3], [-57, 69, -24, 64], [-28, 44, 73, -75]]
[[-79, 24, 72, -75], [-47, 32, -15, 44], [122, 93, -128, 18], [90, -13, 24, 127]]
[[-27, 74, 98, 10], [-72, -99, -96, 32], [-68, -104, -76, 97], [84, 81, -61, 71]]
[[110, -121, 101, 66], [88, 103, 116, 13], [-94, 92, -126, -19], [125, 43, 77, -66]]
[[40, -115, -12, -113], [-21, 34, -120, -101], [30, -25, 103, -25], [-95, 29, 39, 39]]
[[67, 95, -54, 20], [53, -110, 115, 91], [-110, -21, -128, 9], [-34, -9, 71, 99]]
[[-84, -109, -88, 12], [-23, -15, -98, 27], [-99, 93, -22, 21], [12, -20, -46, 22]]
[[-70, 107, 29, 56], [-7, 65, 78, 57], [-54, -124, -64, -86], [-118, 103, 13, 18]]
[[-81, -47, -3, 55], [66, 108, -104, -12], [-77, -57, 95, 67], [9, 63, -117, 35]]
[[-10, 113, 75, -76], [88, -32, 120, -68], [-62, -96, -57, -46], [36, 28, -5, 45]]
[[-45, -113, -106, -117], [-44, 99, -97, 77], [-91, -40, -6, -61], [53, -113, -1, 101]]
[[108, 121, -92, 49], [-23, -77, -79, -79], [-60, 100, 103, 73], [-37, 2, -98, 39]]
[[51, 1, 36, -56], [113, -77, 52, -24], [-37, -27, 1, 68], [103, -73, 93, 49]]
[[-11, -82, 46, 20], [50, 18, 23, -78], [-90, 55, 73, 18], [-126, -71, -76, -36]]
[[77, -22, 67, 89], [45, -84, 18, -46], [45, -12, -41, 61], [5, -86, -47, -53]]
[[-36, -103, -79, -118], [-22, -58, -39, 33], [-118, 47, -122, -47], [-92, -104, -17, -68]]
[[122, -48, -38, 105], [-63, -53, -20, 6], [-26, 90, 117, -68], [-28, -121, 50, 120]]
[[43, 32, 23, 42], [-79, 110, 25, 67], [65, -59, 93, -1], [92, -72, 22, -114]]
[[-104, 25, -48, -7], [-113, 90, -37, -39], [-36, 59, -128, -34], [-43, 93, 100, -18]]
[[-75, 54, -11, 40], [-23, 4, 88, 110], [-20, 34, -37, 100], [102, 25, 94, -14]]
[[104, 72, -23, -63], [43, 71, 113, -57], [9, -55, -40, 68], [-107, 77, 34, 64]]
[[111, -34, 36, -53], [-71, 75, 91, 45], [126, -90, -107, 90], [100, 42, 72, -117]]
[[73, -2, -90, -66], [-124, -125, -63, 93], [41, -127, -127, 3], [-54, -102, 20, 17]]
[[-120, -56, -116, -66], [-50, -107, 11, 121], [-24, 16, 100, 56], [-112, -38, 80, -64]]
[[-79, -87, -57, 67], [-90, 71, 64, -121], [66, 34, 78, 11], [27, 37, 91, -28]]
[[48, -94, -114, 115], [-46, 23, 71, -105], [-36, 63, -38, 36], [-52, -45, -18, -126]]
[[100, -126, -94, -105], [-121, 21, 105, -52], [-95, 81, -84, -42], [-59, -3, 69, -117]]
[[-103, 96, -88, -52], [73, -124, -102, 59], [-77, 16, 76, -41], [32, -4, -54, -69]]
[[30, 101, -13, -124], [-33, 87, -126, 34], [-68, -84, -32, -47], [-88, 97, -109, -109]]
[[24, -51, -56, -81], [77, 94, 58, -48], [11, 54, 74, -110], [89, 95, -32, 117]]
[[-96, 62, -49, -36], [111, 71, 117, -86], [-103, -48, 87, -7], [-123, 56, -121, -93]]
[[116, -113, -30, 52], [-44, 45, 55, -70], [50, -73, -79, 51], [-103, -19, -36, -8]]
[[-86, 122, -32, 36], [-36, 101, 107, 29], [-19, -106, 81, -75], [-31, -78, -6, 101]]
[[109, 110, -40, 117], [76, 99, 10, -94], [-22, 63, -128, 54], [11, -17, 106, 84]]
[[-105, 39, 43, -113], [121, -86, 118, 124], [40, -43, 24, 116], [117, -121, 17, 76]]
[[90, 90, 94, -37], [36, 117, -71, -27], [-93, -48, -10, 66], [5, -115, 52, -62]]
[[92, -13, -12, 102], [66, 42, -107, 96], [31, -20, -88, -15], [89, 30, 101, -63]]
[[80, -40, 69, 30], [73, 69, 111, 52], [-60, 17, -92, 109], [-70, -28, -44, 43]]
[[-115, -5, -86, -85], [-15, -87, 14, -7], [116, 58, 98, -95], [-24, 0, -70, 109]]
[[-19, -55, -127, 15], [88, 62, -45, -35], [51, 33, -68, -5], [16, -66, -87, 126]]
[[-31, -37, 36, -60], [63, 8, -11, 64], [-127, 122, 99, -52], [31, 111, -104, 54]]
[[-121, 2, -59, 57], [-68, -110, -71, 22], [56, 68, 25, -94], [-24, 5, 19, 114]]
[[75, -90, -16, 30], [37, 91, -67, -44], [59, -81, -9, -99], [74, 122, 107, -56]]
[[110, -126, 6, -91], [-100, -55, -71, 115], [77, 46, 116, -77], [36, 17, -84, -65]]
[[-5, 25, -78, 99], [-93, 125, -91, 4], [-48, -104, -109, 102], [23, -81, 7, -20]]
[[90, -107, -80, -20], [81, -68, 88, -18], [123, -27, 30, 23], [56, 40, 103, 12]]
[[-47, 9, -18, 89], [-64, 83, 68, 78], [-90, -63, -127, 91], [40, 35, 28, 28]]
[[-25, 60, -102, 85], [53, 97, 66, 43], [41, -90, -125, -97], [107, 43, -20, 116]]
[[-77, -92, -2, -99], [57, -60, 48, -30], [-9, 23, -107, 126], [-15, -32, -60, 127]]
[[-7, 61, 124, 16], [-31, -101, -117, -120], [-30, -74, 88, -104], [61, 11, -28, 105]]
[[111, 17, 68, -52], [115, -92, 78, -37], [-42, 45, -51, -92], [-20, 21, -21, 119]]
[[30, 119, -113, 93], [11, 65, 83, -11], [-90, 33, 51, -89], [-33, -126, -63, 60]]
[[89, -4, 46, -87], [26, -100, -56, -92], [-1, 120, -50, -55], [-115, -5, 123, -7]]
[[108, -91, 117, -7], [-34, 58, 1, 98], [-127, -51, -59, -125], [-110, -32, 28, -60]]
[[27, -25, 115, -81], [-27, 113, 73, 20], [118, 8, -108, -84], [-125, 18, -67, -3]]
[[13, 71, 27, -72], [-64, -25, 54, 102], [65, 85, 39, 18], [53, 4, -118, 127]]
[[-33, -23, -14, -126], [29, 120, 110, 122], [16, -65, 124, -51], [57, 122, -15, -23]]
[[-29, 20, 71, 36], [103, 58, -11, 104], [-29, 34, 60, -15], [110, 23, 34, -16]]
[[1, 71, -23, 11], [38, -50, 26, -17], [64, -90, 48, -108], [114, -64, -113, -42]]
[[-96, -30, 40, -111], [0, 63, 56, -13], [-119, 72, -61, 13], [62, 24, 2, 62]]
[[50, -51, -60, -96], [-78, -12, 76, 79], [-46, 88, -113, -44], [-13, -102, -29, 74]]
[[95, 1, 53, 83], [21, 59, 52, 62], [-9, -71, 33, -120], [-16, 26, 54, 4]]
[[126, -112, -121, -18], [-99, -11, -98, -35], [-105, 121, 125, -36], [-95, -106, 4, 104]]
[[1, 18, -125, 83], [-34, 117, 106, 15], [57, -46, -121, 69], [-73, 32, 31, -57]]
[[26, -69, -1, 16], [-42, 69, -92, -11], [115, 46, 73, 56], [-87, 2, -76, 49]]
[[71, 27, 36, -8], [19, -15, -36, -23], [72, 53, -65, -50], [-23, -45, 53, -15]]
[[-125, 63, -50, 61], [13, 65, 23, -15], [-87, 100, -46, 98], [-72, -17, 83, -65]]
[[10, -116, -95, 25], [100, 109, -118, 88], [-96, -122, 5, 125], [85, -46, 117, -8]]
[[94, 69, -62, -17], [-95, -56, -79, 117], [-74, -109, 99, 112], [79, 5, 66, -54]]
[[-33, 90, -110, -8], [-81, 19, 4, 25], [90, -37, 13, 113], [75, -103, 38, -40]]
[[3, -107, 26, -27], [92, -31, 103, -95], [96, 74, -100, 126], [32, 19, 3, 2]]
[[-29, 12, 53, -3], [113, 5, -14, 34], [52, 123, 11, -79], [49, 42, 44, 124]]
[[-91, -36, 83, 108], [46, -64, 109, 39], [-26, -31, 39, 65], [-114, 105, 112, 108]]
[[42, 79, 24, -51], [5, -1, 99, 52], [-97, -31, -48, -99], [-19, -37, 57, 68]]
[[67, 92, -112, -43], [-126, 46, 75, -14], [100, -8, -106, 36], [-98, 63, 32, -20]]
[[60, 17, -58, 59], [-89, -42, 37, 28], [-117, 54, 118, 65], [-93, -19, 111, 84]]
[[-60, 122, 105, 21], [37, -64, -90, 96], [36, 65, 51, -123], [104, 72, -69, -73]]
[[-116, -80, -61, 6], [82, 85, -85, 57], [-106, 124, 83, 68], [50, 9, -125, -65]]
[[51, -56, 50, -122], [47, 115, 109, -28], [38, -83, -124, -24], [-123, 69, -98, -10]]
[[-9, 107, 102, 78], [119, 68, -114, 60], [68, 77, 99, 94], [90, 33, 16, -10]]
[[108, 95, -24, -98], [-69, 18, -30, -12], [14, 37, 60, -123], [-117, 15, 107, 89]]
[[-119, 108, -94, -95], [113, -85, 45, 38], [-116, 105, 65, 54], [88, 108, 122, 45]]
[[-126, 24, -88, -80], [-106, -77, 6, -4], [-101, 42, 64, 100], [-65, -31, -72, -30]]
[[26, 78, 87, 113], [80, 110, -95, -10], [40, 93, 40, 84], [79, 91, -92, -65]]
[[23, -12, -31, 53], [-60, -44, -51, 89], [-102, -33, -40, 28], [-85, 94, -51, -8]]
[[113, -115, -7, -19], [-86, -89, 35, 11], [24, 46, 11, -52], [-30, -105, 66, -28]]
[[-70, 111, -94, 88], [44, -15, 69, -70], [-94, -111, -98, 50], [-99, -6, 5, -7]]
[[-6, 49, -99, -85], [-44, 77, -128, 63], [8, 40, 60, 7], [51, -61, 46, -79]]
[[60, -23, 4, 21], [-103, 78, -97, -13], [37, -99, 119, 18], [-17, 15, -102, -109]]
[[104, -95, 107, 77], [27, -101, -121, -93], [63, -57, 124, 10], [-115, 44, -89, -87]]
[[65, -1, -81, 70], [63, -75, 84, 20], [-85, 15, -58, 89], [-57, -4, -50, -73]]
[[99, 79, 16, -89], [-87, 60, 87, -124], [-43, -32, 64, -63], [18, 48, 19, -66]]
[[-108, -98, 22, 80], [121, -84, -92, -108], [-95, -112, 126, -4], [-14, -106, -31, -42]]
[[-113, 15, 31, 99], [-19, 99, -6, -98], [-20, -125, 123, 32], [100, -101, -77, -117]]
[[-60, 41, 116, -64], [-5, -90, -58, -47], [-94, 15, 21, -32], [-58, -121, 127, -72]]
[[-2, 7, 68, -74], [-89, -72, 81, -19], [-93, -37, -122, 43], [52, -35, -74, 99]]
[[-28, -64, -42, -22], [36, -104, -62, -63], [-52, -83, -90, -122], [-86, 108, 86, -38]]
[[-58, -70, 23, 20], [52, 22, -24, -117], [80, 26, 106, 86], [115, 48, -66, -29]]
[[-32, -88, 5, -113], [-12, -105, 43, 81], [-29, 64, -95, 28], [39, 54, -80, -74]]
[[-57, -123, 49, 24], [47, -9, 32, -8], [-77, 91, -76, 127], [-114, -32, -30, 125]]
[[-49, 69, -78, -92], [-71, 16, 49, -32], [61, 95, -67, -120], [-104, -72, 106, -58]]
[[120, -49, 69, -121], [18, 41, -99, 36], [-62, -25, 84, -27], [-15, -46, 40, 91]]
[[28, -36, -21, -114], [80, -117, -8, 60], [75, 93, 6, 125], [120, 58, -3, 76]]
[[-59, -40, 97, 76], [-54, -22, 25, -25], [11, 30, -104, -117], [-63, -43, -34, -82]]
[[-77, 81, -106, -15], [114, 7, -106, -19], [-70, 16, -60, -78], [-15, 38, -98, -34]]
[[-72, 122, 126, -57], [10, -16, 38, -127], [122, 65, 41, -112], [67, 87, -104, -79]]
[[48, -101, -60, 90], [125, 74, -111, -40], [15, 8, 14, -7], [-17, 25, 25, 103]]
[[118, -109, 101, -57], [-107, 37, -71, -32], [-35, 79, 98, -61], [-111, 105, -52, 27]]
[[24, -41, -50, 29], [30, -124, 47, 98], [11, 1, -1, 91], [72, 106, 32, 105]]
[[77, -33, -13, -75], [-61, -53, -50, 16], [17, 122, 30, 68], [-79, 89, -24, 123]]
[[27, 41, -102, -99], [-82, 63, -29, -8], [-87, -104, 37, -93], [23, -54, 104, 27]]
[[24, 87, -3, -95], [-59, -16, 64, 85], [-57, -120, -50, -73], [-12, -28, 42, -2]]
[[-75, -23, 33, -114], [-124, -14, -122, 53], [3, -113, -37, -115], [-116, -92, -38, 6]]
[[127, 10, 62, 107], [-44, -93, 13, 16], [-112, -33, 39, 27], [-18, 108, 0, -18]]
[[-123, 122, 67, 3], [6, 94, 39, -88], [-49, -44, 88, -88], [-42, -1, 112, 71]]
[[-85, 48, -46, 81], [-81, -76, 50, -2], [81, 76, 23, -97], [-116, -117, -118, 107]]
[[-67, -32, -109, 43], [-55, -101, -43, -88], [25, -38, 86, -42], [-101, -61, 47, 83]]
[[-56, 68, -125, -103], [-59, -116, 54, -59], [60, 47, -18, -80], [3, 101, 52, -81]]
[[51, -109, -114, 123], [46, -100, -56, -114], [59, 124, 8, 8], [92, -125, 49, -19]]
[[127, 98, 117, 92], [-55, 96, -13, -64], [-119, -23, 59, -42], [79, 22, -2, -95]]
[[122, -25, 72, 4], [120, 58, -102, 34], [43, -115, 53, -93], [54, 5, 44, -126]]
[[59, -43, -53, -80], [43, -111, -81, -127], [-51, 60, -36, -3], [-21, 67, -48, 49]]
[[-48, -27, 10, -18], [-92, 79, 74, -28], [-127, -47, -70, -71], [-120, 72, -42, 32]]
[[-4, -112, -35, 38], [114, 87, 108, 125], [-53, 110, 127, 60], [-72, 9, -16, 23]]
[[-7, 40, -86, 36], [79, -124, -16, 114], [-118, 41, 121, -47], [115, 59, -99, -47]]
[[-19, 32, 18, 84], [36, 81, -101, 109], [-94, -30, 13, 5], [119, -42, 23, 30]]
[[-32, 114, -99, -23], [52, 41, 62, 76], [9, -100, -64, -101], [94, -51, -87, 99]]
[[115, 45, 33, 86], [75, 45, 57, -18], [-92, 19, 113, -113], [-115, -12, 6, -111]]
[[40, 103, -75, -3], [1, 85, 46, -30], [48, -45, -48, 110], [-61, -81, -20, 71]]
[[45, 84, -67, -68], [-79, -119, -25, 38], [119, -101, -106, -26], [123, 12, 105, 33]]
[[70, 50, -89, 42], [-65, 93, -9, 33], [-84, -106, -83, 8], [121, -67, 124, -100]]
[[-40, 71, 44, -93], [77, 90, 114, 73], [-108, -33, 103, 89], [-103, -101, 93, -50]]
[[86, 55, 89, 122], [112, -75, 86, -96], [-87, -40, -31, 115], [6, -105, 120, 119]]
[[-125, -26, -37, 26], [84, -60, 63, 79], [-89, -27, -91, 23], [79, -87, 74, 74]]
[[-69, 86, -98, -102], [30, -27, -1, -15], [30, 93, 123, -126], [-123, -99, -16, -59]]
[[-16, -64, -107, 93], [-28, -64, 120, 106], [-49, -48, -124, -21], [56, -119, 16, -47]]
[[-105, -20, 78, -38], [30, -51, 2, 56], [-107, -43, -86, -62], [26, 122, 34, -47]]
[[95, -32, -80, 60], [29, -126, 125, -24], [93, 34, 83, 47], [0, 25, -19, 59]]
[[-32, -102, -109, -109], [-98, -34, -118, -67], [88, 107, 76, -8], [9, -83, -49, 16]]
[[10, 6, 34, 124], [18, -49, -62, -72], [-117, -107, 18, 49], [-115, 47, -128, 41]]
[[98, -64, 110, -7], [-59, -123, 124, 64], [-95, 12, -82, 124], [-1, 78, -59, 59]]
[[-107, -16, -72, -19], [109, -125, 58, 105], [5, 118, 51, -55], [-21, 49, -61, -126]]
[[125, -112, -90, -27], [-82, 99, -36, 92], [105, 56, 54, 124], [1, 115, -59, 97]]
[[-80, -13, 63, -81], [-118, -7, 1, -69], [-79, -112, -71, -45], [-79, 21, -16, -114]]
[[-127, 11, 107, 63], [-81, -86, 57, 0], [76, 61, 122, 104], [92, -16, -89, -110]]
[[53, 6, -15, -20], [14, -53, -61, 60], [49, 76, -53, 6], [69, 7, -120, -83]]
[[52, -37, 99, -117], [-12, 28, -23, -45], [-126, -98, -124, -55], [37, -68, 109, 17]]
[[14, -40, -16, 61], [43, 86, 110, 31], [-104, -93, -104, -82], [-39, -106, 70, 21]]
[[51, 57, 64, 109], [94, 88, 123, 117], [-116, 95, 116, 46], [23, 98, 108, -45]]
[[-12, 13, 42, 112], [-80, -118, 40, 80], [51, -88, 123, -116], [-76, -45, 81, 58]]
[[117, 40, 43, 19], [49, -33, 48, 88], [74, 55, 54, -73], [-91, -80, 101, -128]]
[[-98, -105, -22, -104], [82, 74, 98, -15], [-18, 30, 17, -101], [-37, -83, -111, 23]]
[[-106, 80, 83, 59], [-93, 19, 83, 29], [-78, -20, -110, -13], [-38, -89, -124, -10]]
[[-6, 98, -118, 6], [-106, -99, 92, -82], [65, 78, -30, 78], [51, -23, 12, 110]]
[[5, -37, -6, -11], [-3, 49, -35, -126], [-100, -38, -50, -106], [19, 82, 2, 57]]
[[108, 79, -45, -90], [50, -51, 4, -33], [-109, 21, 40, -54], [15, 102, 61, -82]]
[[21, 55, 50, -87], [75, 86, -50, 102], [-68, 54, 22, -37], [-15, 4, 113, 18]]
[[82, 12, 119, 24], [-107, 61, 19, -107], [-30, -121, -92, -110], [8, -101, 36, 53]]
[[89, 7, -91, 1], [-96, -52, -78, 22], [94, 91, -94, -25], [121, -29, -18, 92]]
[[-117, 33, -125, -23], [-118, 118, -31, -44], [81, 3, 126, 41], [94, -80, -19, -21]]
[[118, 4, -99, 60], [-11, -6, -95, 110], [91, -35, -60, 71], [-85, -128, -8, -90]]
[[-30, -10, -5, -109], [117, -18, 39, -14], [-54, 43, 104, -111], [2, -32, -30, -71]]
[[54, 42, -75, 0], [42, 45, -102, -31], [88, -120, 79, -42], [74, 73, 49, 47]]
[[111, -73, 127, 25], [90, 110, -51, -42], [50, 90, 125, 25], [-80, 8, 78, -19]]
[[-128, -83, -3, 72], [103, 22, -7, 0], [-100, -91, 74, 40], [64, 16, -19, -25]]
[[-23, 83, 1, -58], [-71, 123, -10, 55], [85, 54, -48, 11], [56, -10, -74, 55]]
[[-102, 37, 123, 68], [28, -26, -19, -41], [-111, 72, -103, -88], [24, -82, 124, -68]]
[[-51, -16, 82, 57], [-85, -76, 22, 41], [1, -91, 95, -91], [-126, 6, 86, 111]]
[[-117, -30, -87, 59], [114, 20, 3, 43], [-121, -20, 69, 71], [20, -91, 36, 52]]
[[-99, 55, 115, 103], [15, -37, -48, -128], [60, 54, -92, 64], [89, -68, -17, -20]]
[[-76, 12, -30, -37], [-12, -110, 76, 40], [-49, -7, -76, 34], [100, 121, -76, 80]]
[[-117, 106, -104, 115], [-9, -24, 100, -51], [118, -103, -25, 56], [-27, -30, -65, 84]]
[[12, 55, 119, -8], [2, 6, 99, 49], [-111, 92, -98, -125], [-43, -124, 41, -110]]
[[107, -64, 28, 89], [6, -21, 31, 83], [-52, -94, 23, -22], [0, 95, 35, 75]]
[[53, -55, 102, -107], [48, 60, 29, 31], [-48, 77, 122, 98], [103, 109, 38, 84]]
[[-61, 10, -53, 80], [-60, -69, -116, 118], [121, 125, 33, -106], [54, -24, -99, 27]]
[[-85, -53, 76, 110], [-4, -27, -90, 102], [-72, 44, 4, -6], [4, -121, -86, -103]]
[[-121, -40, 105, 122], [-127, 30, 41, -30], [-127, 59, 67, -120], [25, 106, -125, 98]]
[[-39, 3, 126, 36], [111, -120, -40, 112], [101, 71, -17, -78], [2, 84, -29, -11]]
[[-56, 20, 119, -88], [-56, 124, -37, 84], [99, -106, 70, -63], [49, 76, 34, 122]]
[[37, -40, -66, 113], [82, -15, 121, 20], [57, -128, 104, -112], [-82, -6, 96, -75]]
[[-78, -79, 108, 6], [22, -1, 126, -5], [-73, -75, 0, -84], [-73, 96, -90, 103]]
[[-33, 16, 41, -51], [-59, -59, 2, 68], [-50, -34, -126, 49], [-15, -66, 106, 20]]
[[-112, 122, -53, -75], [71, -95, -8, 119], [87, 16, 55, -48], [18, -109, 86, 70]]
