[[-34, 60, -4, 7], [-30, 82, 38, 55], [-31, -100, -122, -118], [42, 79, 89, 117]]
[[82, 77, 113, 109], [-29, -62, 26, -28], [-82, -34, 72, -18], [-84, 27, -88, -96]]
[[-27, -94, 29, -4], [-102, -78, 22, 64], [95, -24, 1, 71], [117, 26, -75, -66]]
[[-100, 21, -8, 63], [-77, -22, -110, 23], [68, 48, -41, 72], [-117, 68, 5, -7]]
[[43, -60, 81, -63], [25, -5, -50, 95], [101, 31, -88, -74], [91, -40, -8, -94]]
[[4, 27, -2, 30], [-122, -30, -98, -116], [20, 123, 64, -22], [-60, -126, 76, -84]]
[[-89, -102, -33, -47], [76, -46, -57, -92], [21, -31, 12, 31], [-108, 101, 124, -20]]
[[1, -46, -3, 14], [57, -33, 45, -105], [-113, -121, 72, -75], [28, -64, -27, -49]]
[[-49, 58, -87, 19], [79, 44, -19, 127], [-1, 117, 99, -55], [-39, -62, 99, -112]]
[[93, 4, -37, 47], [-19, -56, -50, -86], [83, -24, -121, 87], [-78, 0, 54, -113]]
[[39, 107, -25, 53], [30, -60, 50, 110], [-122, -79, 20, -94], [77, 63, -86, -12]]
[[-102, -80, -95, -33], [56, -121, 120, 56], [-106, 2, -3, 88], [-7, -89, -48, 0]]
[[57, 125, 115, -99], [98, -83, 56, 123], [-111, -74, 55, -68], [-115, -110, -113, -33]]
[[-115, 85, 88, -90], [-87, 49, 47, 26], [37, -35, 87, -123], [68, 102, -71, 112]]
[[-49, 76, 117, 92], [-29, -41, 14, -39], [-1, -34, 13, -45], [-77, 88, 49, 0]]
[[-85, 116, 107, 49], [-101, 31, 60, 55], [-61, 60, 56, -22], [47, -75, -12, 96]]
[[-41, -75, -99, -61], [-64, 36, -39, 29], [79, -40, 30, 108], [-110, -4, -103, -61]]
[[80, -85, 44, 60], [-71, -83, -99, 5], [98, -69, 108, -3], [-27, -49, 86, -104]]
[[-1, 51, 110, -56], [57, 52, 81, 45], [-113, -115, -100, 3], [-75, 102, 16, 98]]
[[79, -49, -94, -35], [16, -117, -24, -27], [11, -122, -110, 93], [35, -60, -127, -57]]
[[109, 111, 73, 55], [76, -3, -112, 14], [-122, 40, -78, -91], [-2, -75, 29, 51]]
[[100, 83, 86, 34], [-15, 104, -114, -121], [-71, 78, -17, -17], [-4, -11, -55, -107]]
[[-107, -114, 79, -102], [-62, -92, -2, 110], [-105, 58, -112, -9], [-69, -49, 27, -91]]
[[64, -11, 66, -60], [4, -86, 116, -120], [-84, 47, 63, -108], [123, 43, 57, 12]]
[[62, 79, -120, -4], [-36, -65, 109, -5], [-48, -46, 53, -107], [-33, 24, 59, -77]]
[[-90, -86, 35, -19], [80, -13, 101, -121], [24, -108, -4, -1], [-77, -37, -87, -17]]
[[-70, 39, -108, 118], [61, 49, -90, 110], [83, 34, 67, 0], [-109, -93, 69, -73]]
[[-26, 105, -13, -92], [72, 103, 87, 26], [26, 35, 33, 102], [-2, -81, 62, 16]]
[[-52, 72, 56, 107], [-122, 115, -87, 64], [-9, -17, 91, -45], [103, -77, -91, 53]]
[[-13, -125, 2, -49], [69, 110, 81, 66], [-89, 73, 76, -57], [-57, -97, 84, 19]]
[[11, 65, 57, 117], [-46, -44, -115, -50], [63, 119, 126, 108], [7, 83, -27, -19]]
[[-44, 72, -115, 56], [7, -71, -34, -103], [-110, 72, 97, 88], [-93, 85, 95, -76]]
[[-116, -41, 50, 77], [44, -5, -41, -99], [47, -15, -41, 10], [46, 46, 50, 96]]
[[60, -106, 41, -65], [43, 102, -97, -109], [13, -88, 39, -89], [-49, -52, 40, -39]]
[[-74, -88, 21, 15], [114, 90, -100, 8], [-1, 28, 60, 42], [-44, 56, -24, -94]]
[[82, 69, 70, 5], [18, -101, 43, 51], [-82, 89, -123, 36], [21, -122, 111, -22]]
[[1, 88, 92, 95], [-66, -122, -60, 58], [86, -47, 93, -109], [125, -25, -27, -29]]
[[-71, 45, 62, -84], [-127, 104, -4, -118], [-62, 100, 85, 9], [106, -89, -46, 18]]
[[-68, -61, 35, -61], [106, -120, -93, 115], [69, -57, -127, 103], [-109, 1, -75, 60]]
[[-5, 79, 36, -32], [85, -95, 17, 28], [-41, -107, 47, 34], [21, -44, -37, -96]]
[[-23, 76, -75, 86], [98, -44, 113, 17], [-68, 24, 101, 97], [115, -126, -122, -34]]
[[-22, -86, 28, 92], [90, 26, -38, 107], [71, 100, -23, 106], [108, -77, 100, -79]]
[[-73, -84, -37, 54], [-103, -88, 12, 121], [-9, -40, -42, -14], [-115, -7, -28, -59]]
[[10, -92, -98, -30], [52, -18, 9, -35], [99, 48, -63, -54], [100, 66, -121, 99]]
[[127, 88, 53, 122], [108, -72, 31, 64], [88, -38, -16, 1], [-25, -8, -27, -44]]
[[118, 54, 97, -66], [98, 127, -118, -111], [95, -117, 103, 100], [88, 113, -67, -61]]
[[-55, -40, -117, -90], [42, -70, -121, 37], [-11, 110, -111, 102], [7, -123, -117, 117]]
[[-66, -74, 2, 48], [38, 79, -125, 44], [-45, 106, 37, -98], [-14, -85, 30, -54]]
[[126, -33, -4, 68], [46, -98, -109, -69], [-36, 52, 27, -21], [-92, 0, 120, -78]]
[[71, 51, -91, 120], [32, 87, -26, -71], [-34, -2, -71, 71], [68, -99, -77, 65]]
[[-50, 110, 24, -26], [-68, 41, -36, 111], [-54, 101, -128, 32], [-115, -95, -72, -105]]
[[-31, -108, 75, 107], [22, 5, 64, -59], [92, 53, -114, -66], [-118, 88, 4, -68]]
[[-67, 110, -33, -122], [62, 29, -109, 73], [10, -63, -47, -117], [7, -7, -124, 124]]
[[72, 104, -112, 83], [101, 89, 81, 34], [20, 38, 96, 59], [108, 90, 45, -25]]
[[-10, -51, 110, 88], [-8, 65, -7, -2], [120, -52, -53, -83], [-2, -52, 75, -109]]
[[-110, -103, 67, -73], [-68, -82, -22, 69], [83, -80, -85, -65], [-82, -41, -42, -3]]
[[69, -69, -93, 126], [20, -116, 23, -36], [76, 52, -125, -94], [-32, -66, 63, 38]]
[[-35, 112, 113, -111], [2, -51, 33, -40], [-89, 97, 3, -45], [-32, -41, 110, 108]]
[[108, 8, 39, 65], [92, 69, -50, 43], [111, -73, 75, -4], [119, -20, 62, 14]]
[[64, -86, -3, -114], [36, 41, 50, -124], [-88, -31, 108, -81], [-73, 31, 95, -83]]
[[116, -128, -45, 1], [101, -26, 90, 56], [-121, -50, -39, -27], [41, -38, 12, 79]]
[[34, 43, 72, -124], [-80, 89, 0, 103], [37, 20, -25, 46], [90, -119, 119, 111]]
[[112, 81, 119, -65], [37, 18, -62, 101], [-47, 30, 92, 104], [74, -6, 10, 41]]
[[-17, 96, 80, 60], [-5, -70, 116, -19], [30, 105, -33, -33], [51, -61, 125, 105]]
[[-85, -120, 102, -46], [-65, -51, 33, -7], [126, 99, 13, -58], [-94, -77, -6, 116]]
[[-114, 96, -10, -115], [-107, -44, -54, 41], [28, -11, 26, -107], [36, -22, -44, -85]]
[[-121, -82, -57, 75], [-8, -3, 22, 100], [81, -27, -121, -67], [-31, -125, -36, -27]]
[[29, -50, 51, 43], [81, 93, -100, -108], [-76, -53, -105, 105], [13, 35, -54, -67]]
[[-64, 35, 5, 1], [-50, -50, -36, -61], [-30, 41, -43, 35], [9, 40, 39, 21]]
[[-96, 26, 97, 68], [34, -45, 24, -57], [-73, 87, -15, 108], [-108, 31, 19, 14]]
[[79, -106, -7, -89], [13, 119, 123, 94], [-17, -56, -16, 0], [109, 126, 69, 122]]
[[12, 15, 93, 27], [100, 58, -5, -42], [-107, -111, -59, 57], [-31, -39, -11, 111]]
[[-17, 75, 32, 22], [14, 110, 72, -98], [-78, 30, -7, -11], [-99, -78, -45, 8]]
[[-9, -29, 22, 38], [83, 118, 89, -106], [-102, -32, 42, 95], [48, 28, 2, -61]]
[[-10, -126, 65, -89], [-37, 119, 59, 2], [127, -96, 62, 37], [-116, -59, 53, -53]]
[[14, 64, -58, 102], [90, -66, 93, -79], [38, 62, -1, -39], [78, -103, -127, -81]]
[[-81, -9, 101, -92], [-61, -127, 2, 88], [18, 17, -10, -99], [-39, -21, 42, -39]]
[[-23, -54, 106, 89], [49, -87, -64, -125], [-40, 87, 101, 31], [100, -91, 97, 40]]
[[-39, -36, -90, 79], [-77, -119, -63, -19], [65, 98, 108, 17], [-34, 96, -100, 19]]
[[-48, -103, 112, -48], [100, 68, 65, -90], [66, -5, -121, -31], [-48, 103, 77, -12]]
[[7, -21, -31, -40], [114, -111, 37, -124], [118, 1, -11, -82], [77, -65, 7, 87]]
[[125, 83, -1, 74], [12, -17, 42, -58], [-2, -32, -46, -115], [-67, 80, -51, 77]]
[[-14, -106, 91, 52], [-30, 2, -83, -39], [71, -81, 77, 112], [-109, 47, 90, -7]]
[[-13, -74, 87, 16], [16, 107, -57, 53], [-126, -74, 22, 41], [-118, 61, 113, -66]]
[[58, 63, 84, 82], [-23, -59, 26, -68], [-30, -44, -98, -3], [74, 36, 14, -10]]
[[-86, -68, -91, 126], [121, 71, 54, -18], [45, 15, 100, -74], [35, -90, -103, -19]]
[[-109, -65, -78, -124], [-117, -56, 121, 124], [-101, 17, 47, 90], [-30, -9, -92, 4]]
[[-61, 3, 107, -128], [105, 118, -31, 64], [-105, 62, -122, -115], [114, 65, 56, 81]]
[[-47, -118, 24, -127], [-99, 63, 7, 26], [-21, -3, -100, -111], [-26, 42, -73, 22]]
[[-3, 47, -27, -14], [26, 74, -83, -42], [-5, -25, 111, -65], [-17, -8, 126, -21]]
[[54, -53, 58, 125], [125, 37, 117, -31], [-99, -42, -82, 118], [-17, 22, 106, -127]]
[[-21, -84, 41, -60], [-113, -6, 19, 19], [62, -89, -52, 121], [-103, 93, 23, -127]]
[[111, 96, 42, -21], [88, -113, -75, -88], [42, -120, 112, 54], [34, -77, 111, -89]]
[[60, -5, -30, 34], [-99, 54, -125, 72], [111, 83, -107, -88], [116, -82, -18, -11]]
[[67, 110, -123, 71], [9, -34, -2, 67], [104, -99, 88, 86], [-12, -1, 77, 70]]
[[-13, -70, 1, 6], [61, 17, 39, -112], [-50, 65, 98, 67], [-96, 42, 47, -8]]
[[94, 48, -41, -14], [69, 2, -120, 124], [30, -124, -100, -121], [-101, -103, 99, 84]]
[[14, -14, 58, -18], [-5, -5, -79, 111], [7, 69, 122, 83], [18, -121, -99, -119]]
[[-37, 25, 58, 61], [16, -6, -105, -89], [-81, 39, 71, 45], [-48, -18, -72, 111]]
[[52, 87, -30, -60], [47, 41, -25, 40], [-14, 50, 8, -8], [-66, 6, -34, -7]]
[[106, -5, -116, -89], [-26, 22, 105, -88], [111, -117, 36, 124], [-4, 55, 44, -76]]
[[-10, 59, 62, 20], [56, 118, -20, 42], [12, -51, -54, 85], [-100, 42, 14, 7]]
[[66, 104, -7, 11], [78, -19, 10, 24], [-44, -110, 6, 96], [83, -80, -120, -46]]
[[-54, -23, 42, 68], [57, 38, 60, 33], [-39, -76, 5, 4], [9, 22, -94, 28]]
[[-23, 100, 107, -76], [-41, -99, -115, 75], [-33, 16, -107, -97], [109, -93, -23, -26]]
[[-109, -27, 46, 35], [-111, 99, 34, -94], [-95, 54, 127, -128], [-13, -128, 95, -113]]
[[-78, -90, 64, -7], [-53, 82, 53, -105], [88, 106, 111, 124], [-83, 36, -50, -96]]
[[-2, -109, 21, 42], [-55, 15, 1, -90], [-59, -43, 43, 126], [123, 75, -27, 111]]
[[4, 106, 115, -126], [-6, -40, 40, -76], [-77, -9, -4, -94], [73, -102, -29, 25]]
[[14, 11, -87, 4], [-80, -89, -88, 36], [-73, 94, -57, 116], [30, -74, -60, -68]]
[[100, -21, -85, 108], [65, 91, 27, 123], [21, 88, -46, 78], [-62, -67, -10, 87]]
[[-121, -113, 96, 39], [124, -37, -74, 1], [-107, -128, -8, -95], [26, -114, 103, -108]]
[[79, -53, 61, -55], [-1, -118, -38, 67], [17, 102, -14, 35], [-59, -57, 99, -89]]
[[-50, -114, 49, -42], [0, 6, -50, -100], [-33, -98, -119, 113], [-92, 26, -107, 73]]
[[-49, 66, 71, -53], [-118, 101, -48, -6], [73, 87, 102, -67], [3, -120, 75, 17]]
[[13, -110, 43, -35], [-55, -46, -11, 127], [-73, 35, 74, -32], [-109, -109, 90, 53]]
[[-105, 59, 12, 118], [-109, -26, -9, 73], [69, 12, 60, -89], [-26, -53, -74, -22]]
[[-68, 48, 15, -100], [-9, 57, -34, 85], [-60, 56, -119, 12], [-106, -26, -105, -103]]
[[-63, 53, -12, 51], [62, 93, 54, 127], [-103, 86, -101, -55], [105, -66, -110, -71]]
[[99, 72, 27, 0], [73, -41, 46, -64], [-38, -93, -50, -106], [54, -89, -70, -120]]
[[25, 40, -59, -67], [-126, 75, 124, -101], [54, -33, -101, 79], [121, -53, -110, -75]]
[[51, -87, -73, 127], [87, -38, 29, 87], [-28, -72, 88, -19], [-54, 5, 125, 94]]
[[-9, 101, -36, -110], [24, 75, 36, -45], [-105, -51, -20, -87], [-19, 55, -20, -17]]
[[-7, 17, 14, 25], [35, 48, -52, -30], [-18, -49, 25, 119], [33, -35, 32, -22]]
[[54, 15, 79, 122], [-27, 29, -34, 17], [-52, 7, 102, 2], [73, 88, 108, -14]]
[[-3, 114, -70, 29], [88, 72, -120, 107], [-67, 88, 50, -81], [41, 20, 94, 47]]
[[21, -87, -62, -64], [-5, -108, 46, 93], [25, -2, 108, 54], [41, 43, -51, 123]]
[[59, -122, 10, 14], [49, 32, -32, -100], [-106, -92, 124, 86], [-52, 33, 118, 34]]
[[104, -26, -3, -33], [-18, 54, -29, -29], [-26, -83, 12, -112], [114, 37, 39, 94]]
[[-85, -76, 47, -115], [-93, -22, 17, -84], [-125, -117, 16, -69], [-63, -14, -81, -70]]
[[43, -73, -108, 62], [35, -76, 21, 120], [101, 3, -113, 16], [122, -20, 95, -21]]
[[-67, 94, 58, -17], [64, 97, -32, -8], [-127, -95, -47, 117], [-85, -110, 71, 10]]
[[121, 75, -66, -12], [-24, -82, -48, 22], [-81, 31, 83, 102], [59, -67, 77, 46]]
[[-29, 98, 41, 98], [84, 21, -25, 94], [-25, 12, -84, 80], [-32, 8, -108, 66]]
[[119, 47, 112, 118], [33, 113, 50, -101], [116, -114, -6, 48], [-20, -114, -40, -124]]
[[101, -69, 68, 52], [2, 37, -32, 25], [-124, -5, 68, 11], [127, -80, 111, -6]]
[[-42, 121, -12, -89], [12, -94, -94, 82], [-38, -13, 123, 39], [-102, -31, 26, -63]]
[[78, 68, -50, 78], [19, -68, -12, 2], [-94, -105, -95, -102], [87, -40, 4, -125]]
[[-124, -12, 82, -52], [-71, -70, -77, 80], [-69, 125, -34, 51], [-62, 99, 68, -57]]
[[70, -63, 2, -54], [3, 15, -78, -17], [22, 80, -1, -75], [-87, 104, -94, 79]]
[[-123, 34, 93, 118], [-52, 28, -76, -93], [-113, 101, 92, -72], [102, 101, -109, 3]]
[[-128, -105, 65, -2], [-120, 57, -87, -89], [122, -16, 4, -51], [34, -36, -5, -46]]
[[-4, -81, 24, 38], [-53, 29, 96, -116], [43, 2, -73, 87], [41, 97, -113, 109]]
[[-113, -7, 124, -91], [51, 47, -103, -28], [-96, 108, -55, -83], [50, 20, -19, -53]]
[[28, 106, -78, 68], [-44, 58, 100, -127], [-1, -34, -60, 33], [10, -31, -121, 62]]
[[88, -124, 90, 9], [40, -79, 18, 33], [123, -52, 86, -110], [-40, 28, -62, -127]]
[[-59, 48, -9, 124], [-93, -31, -2, -29], [-75, -119, 20, -14], [-98, 77, -109, -83]]
[[93, -2, -66, -67], [26, -34, 102, -66], [97, 116, -99, 90], [83, -20, 82, 91]]
[[4, 69, -44, -16], [-104, -11, 4, 61], [-44, -110, 85, -31], [-104, 98, 39, 109]]
[[127, 107, -15, -101], [93, -85, 73, -32], [124, -41, 71, 4], [-59, -51, 18, 102]]
[[-36, 8, 16, 31], [108, 68, -66, 19], [74, -126, -71, -112], [98, -6, 71, -70]]
[[73, 41, -4, 103], [78, 2, 98, 117], [0, 8, -107, -120], [17, 94, 29, -57]]
[[-75, -10, 8, 111], [-4, 12, 42, -14], [74, 89, -23, 125], [121, -95, -7, -53]]
[[107, 2, -98, -36], [-63, -128, -47, -13], [-23, 23, -21, -75], [-111, -122, 93, -42]]
[[20, 26, 46, 43], [-122, -91, -5, 120], [-23, 110, -100, 112], [75, 27, -3, 82]]
[[-96, -125, 16, 113], [13, 109, -41, -29], [-126, -38, 66, -17], [-125, 53, -48, -32]]
[[-124, -100, -25, -106], [-75, -116, -119, 67], [-28, 9, -39, 120], [-83, -26, 51, 39]]
[[-110, -37, 60, 102], [94, 39, 74, -96], [-81, 112, 89, -122], [-88, 99, 109, 123]]
[[-12, 98, -82, 99], [94, -94, 109, 89], [-70, -67, -23, -120], [-99, 105, -85, 25]]
[[-1, -125, 80, -17], [11, -52, -9, 45], [-107, -43, 126, -62], [-27, -108, -94, 90]]
[[9, 81, -113, 105], [82, -123, 125, 94], [-115, -124, 26, 55], [30, 76, -72, 20]]
[[102, 99, 37, 11], [-16, -42, 99, -95], [-58, -39, -50, 86], [-54, -122, -78, 49]]
[[-34, 123, 90, 10], [-81, -25, -79, 67], [127, -8, 9, 97], [-104, 64, -118, -11]]
[[-36, -40, -86, -112], [-121, 3, 97, -3], [-79, -102, -9, -21], [33, 8, -75, 21]]
[[-77, 73, -23, 109], [-82, -92, 50, 123], [-108, 99, -90, 12], [93, -126, 121, 23]]
[[-98, 93, -37, 49], [-98, -120, 123, -71], [-3, 49, -24, -112], [64, 42, -27, -39]]
[[-20, 11, -60, -59], [-34, -40, -98, 90], [-58, 40, 110, -7], [-63, -83, 22, 40]]
[[-96, -122, 10, -70], [-69, 122, -106, -115], [43, -103, 25, -93], [85, -61, -43, 123]]
[[-26, -36, 64, 27], [-10, -32, -63, -51], [-109, 63, -92, -23], [-40, -37, 17, -110]]
[[-80, 13, 42, -128], [81, 81, 69, 5], [48, 34, 94, -76], [2, 104, 65, 36]]
[[105, -64, 6, 86], [-102, 47, -112, 32], [103, -114, -13, 56], [-82, -95, -95, 79]]
[[87, -63, -73, -80], [61, -25, -51, 29], [-18, -4, 89, -56], [78, 118, 119, 33]]
[[-5, -120, 127, -48], [115, -105, -88, 86], [22, 117, 69, -4], [-110, -24, 33, 34]]
[[-65, 37, -42, 53], [30, -14, 38, 60], [-113, 85, 42, -86], [-96, 11, 121, 31]]
[[-55, 23, 77, 111], [-28, 116, 110, -82], [55, 25, 122, -89], [51, 55, 31, -122]]
[[114, 50, -29, -90], [-16, 51, -5, 18], [-77, -11, -32, -27], [-92, -120, 54, 35]]
[[-10, -1, -38, -22], [-80, 41, -13, 90], [26, 62, 103, 84], [-41, -23, -43, -51]]
[[-84, -86, -103, 66], [-43, 100, -28, 108], [-106, -65, 91, -91], [-10, -1, -51, 35]]
[[45, 96, -46, 89], [-3, 5, -17, -102], [-31, -45, -38, -97], [48, -53, 19, 61]]
[[-95, 83, -48, -46], [98, -76, 51, -20], [-21, -45, 42, 119], [59, 41, -118, 10]]
[[119, 35, -42, -41], [-3, -90, -112, 29], [-39, -83, -9, -114], [-73, 72, 51, 55]]
[[-105, -51, -78, -41], [-87, -101, -53, 14], [16, 67, 92, -96], [61, 4, -9, 81]]
[[20, -118, 77, 111], [35, -83, 81, -36], [105, 88, 121, -78], [121, 62, 60, -115]]
[[50, -69, 89, -9], [24, 43, -18, 99], [94, 70, 117, -67], [-127, 98, -124, -111]]
[[-11, -11, 81, -12], [69, -88, -7, -95], [-128, 42, 113, -88], [-29, 113, -97, -62]]
[[89, 81, -5, -30], [-122, 53, 88, 91], [-113, 56, 11, 124], [61, 16, -91, -23]]
[[2, -3, 64, -78], [-90, -71, 73, 29], [-124, -7, 50, -33], [-48, -56, 116, 64]]
[[-27, 34, -22, -18], [-83, 32, -78, 9], [101, 4, -116, 74], [1, 56, -62, 88]]
[[-123, -92, -116, -74], [44, 122, -64, 96], [-121, 39, 27, -64], [116, -74, 62, -17]]
[[114, 84, 39, -9], [-119, -94, -18, 53], [-25, -114, -125, -119], [-32, 64, -123, -31]]
[[-121, -126, -46, 126], [-80, -84, 77, 77], [4, -45, -4, -58], [-77, 96, -66, 53]]
[[66, -58, -30, -55], [27, 15, 27, 64], [10, 97, 126, -98], [-42, 111, -28, 29]]
[[64, -75, 22, 10], [89, 123, 12, -79], [42, -43, -91, 77], [64, 103, 3, -38]]
[[-37, 10, 88, 93], [78, 47, -84, 80], [16, 81, -62, -3], [-78, -29, -28, 38]]
[[-127, 47, -89, 72], [-127, 112, 4, 110], [116, -107, -97, 2], [25, -11, 10, -1]]
[[118, -64, -76, 64], [-26, 26, 47, 26], [41, 76, -111, 126], [-67, -66, 103, -58]]
[[5, -100, -31, 98], [59, 91, 62, -125], [-103, 24, -54, 102], [-111, -102, 95, -122]]
[[-70, 33, -31, -46], [28, 22, 34, -116], [21, 6, -126, -1], [-24, 55, 45, -125]]
[[37, -5, -6, 97], [-10, 66, -111, -108], [-40, 50, 40, 33], [-42, -34, -18, -5]]
[[62, -111, 117, 35], [-45, 104, -111, -98], [116, -111, 78, -81], [111, 60, -74, -70]]
[[36, -54, 79, -28], [-15, 4, 121, -61], [-60, -46, -80, -64], [54, 38, -45, 25]]
[[-18, -92, -33, 3], [-76, 24, 27, -97], [-28, -62, 55, 75], [99, 91, -78, -76]]
[[-73, -32, -66, 60], [-32, 27, -52, -31], [14, 33, -33, 108], [102, 34, 0, -47]]
[[22, 0, 33, -16], [-18, -46, -14, -78], [102, -13, 125, -117], [32, 86, -65, 68]]
[[-41, 126, -28, 85], [-105, 94, 21, -105], [24, 89, 117, 55], [-116, -27, 52, 33]]
[[-63, 71, 111, 105], [83, -86, -108, 47], [59, -85, -93, 110], [-9, -87, 60, 94]]
[[-118, -61, 127, -72], [-7, 124, 126, -124], [-22, -49, -26, -55], [64, -75, 16, -5]]
[[-4, -17, 124, -126], [86, -123, -45, 4], [-122, 85, -117, -3], [-66, -72, -87, 79]]
[[86, 78, -98, 83], [34, 93, -36, 30], [-70, 38, 12, 0], [35, 51, -3, -25]]
[[9, -116, -127, 110], [9, -76, 45, -98], [82, -51, 37, -73], [-86, -55, 117, -14]]
[[-4, -119, 37, 39], [33, 34, -33, 46], [73, -78, -14, 119], [-73, -6, -80, 66]]
[[-4, -43, -73, 77], [7, 85, -114, -2], [-126, -71, 113, 8], [-33, 37, 41, -59]]
[[37, 2, 57, 60], [-37, -119, -79, -42], [-58, 17, 107, 21], [122, -121, 26, 80]]
[[-128, 3, -34, -34], [83, 18, 83, -68], [37, -75, 67, 47], [66, -99, 34, 77]]
[[-105, 74, 13, -119], [64, 123, -123, 48], [-6, -2, -23, -97], [-5, 57, 102, 87]]
[[67, 119, -92, -1], [-68, -60, -113, 81], [-78, -62, 89, 52], [-67, 34, -74, 49]]
[[54, -98, 54, 93], [100, 21, -93, -44], [125, 14, -106, 76], [-93, 124, 94, -17]]
[[25, -66, 96, -100], [-15, 115, -31, 90], [53, 18, 84, -67], [107, 40, 18, 76]]
[[48, 78, 98, -30], [-52, -9, 8, -57], [-127, -71, -57, -48], [-31, -52, 2, 49]]
[[-32, -37, 1, -108], [-79, 80, 56, 75], [-68, -118, -69, 2], [-70, -80, 121, -9]]
[[-119, 91, 105, -64], [-43, 37, 103, 3], [-75, 46, -96, 70], [-79, -45, -10, 101]]
[[-34, 109, 81, 3], [-83, 27, -108, -73], [-62, 14, 35, -71], [-41, 64, 117, -61]]
[[-67, -25, 116, 40], [90, 51, 87, 116], [-127, -79, -94, 5], [72, -34, -20, -46]]
[[82, 34, -106, -67], [50, 103, 20, 46], [-107, 18, 46, -58], [-42, 4, 19, 69]]
[[111, -124, -127, -101], [1, -118, 121, -69], [29, 109, -122, -28], [29, 74, 65, -54]]
[[-31, -82, -43, -68], [100, 77, -90, 52], [24, 87, 54, -99], [58, -10, -1, 72]]
[[-110, 84, 66, 18], [82, -125, -73, -19], [23, -72, -14, 80], [79, -111, 114, 24]]
[[64, -96, -118, -52], [46, 75, 122, 80], [112, -8, 34, -39], [118, 5, 29, 8]]
[[-76, -114, -104, -30], [-119, -78, -19, -73], [48, 94, -107, -20], [95, 92, -68, -108]]
[[50, 45, 77, -13], [-56, 126, 85, 47], [-48, 2, -85, 54], [26, -59, 123, -49]]
[[0, 101, -84, 71], [26, -92, 13, -116], [-61, 103, 75, -77], [-40, -20, 55, 90]]
[[-3, -101, -115, 58], [59, 30, 66, 21], [-105, 53, -64, 1], [-82, -46, -15, -33]]
[[17, 2, -30, 106], [-9, -89, 106, 24], [-17, -110, 2, -61], [-106, 88, -88, -97]]
[[-51, -94, 98, -57], [-107, -15, -113, -91], [51, -64, 93, 57], [1, -30, 122, -110]]
[[103, -127, -17, 126], [9, -38, -39, -94], [41, 51, -89, 17], [65, 30, 57, -74]]
[[9, -58, -21, 2], [-7, -38, 23, -5], [-47, 0, -57, 2], [-60, 108, 66, -95]]
[[83, -108, 9, 67], [-45, 79, -90, 105], [-47, -52, -51, 71], [27, -14, 83, 24]]
[[127, 96, -113, 54], [-69, 9, -105, -34], [-70, -121, -111, -111], [-77, 105, -64, 38]]
[[-54, -7, 112, 96], [-111, -19, 47, 35], [-41, 14, 22, 25], [-70, 46, 86, -60]]
[[-93, 45, 80, -93], [-115, 28, -70, -118], [1, 60, 94, 8], [121, 49, -29, 117]]
[[97, 4, -34, -44], [110, 45, 81, -120], [33, 41, -116, 118], [13, 10, 30, -45]]
[[-22, -15, -118, -28], [2, 103, 52, -68], [91, -34, -25, 103], [-94, 89, 7, -44]]
[[-111, -1, -75, 26], [82, 49, -19, -122], [121, -10, 121, 4], [-74, -90, 5, 62]]
[[53, -72, 90, 122], [18, 63, -12, -82], [96, 36, -2, -33], [127, 21, 109, 38]]
[[-122, 29, 17, -8], [110, -5, -85, -75], [-78, -66, -108, -16], [-63, 78, -25, -52]]
[[-79, 38, 98, -31], [-124, 48, -120, 3], [-7, -73, -17, 108], [-18, 47, 95, -83]]
[[-97, -91, 57, 40], [-44, -45, 84, -63], [-64, 72, 105, -40], [48, 22, -14, 39]]
[[34, -41, 123, 1], [71, -23, 51, 69], [-41, 102, -83, 23], [-103, -117, 87, -117]]
[[118, -18, 24, -70], [-16, -19, 19, -69], [66, -45, -45, 104], [65, 35, 61, 115]]
[[-27, 66, -57, -31], [-65, -54, -111, -25], [-67, 104, 98, -1], [60, -1, -71, -71]]
[[26, 43, -28, -78], [-98, -65, 19, 21], [21, -19, 67, 2], [121, -85, -72, -107]]
[[-53, -78, -81, -92], [35, -38, 61, -128], [75, -120, -15, 36], [1, 74, 79, 11]]
[[-45, 122, 55, 10], [-18, -121, 80, 41], [-91, -81, 5, -125], [-3, -97, 23, -5]]
[[50, -74, 16, -77], [-102, 90, 42, -94], [37, -59, -96, -31], [-91, -46, -125, -43]]
[[-105, -82, 43, 9], [-78, 89, -60, 85], [48, -118, -6, -87], [-109, -123, 103, 120]]
[[-54, 38, 60, 119], [25, -62, -11, 59], [-80, 0, -103, -5], [29, -74, -95, 60]]
[[-49, -56, 93, 102], [-91, -103, -47, 54], [-88, -125, 60, -82], [83, -118, 97, -10]]
[[44, -84, 14, -79], [-116, 21, 31, -94], [24, -125, 121, 55], [-5, 101, 12, 84]]
[[-73, -12, 104, -30], [60, -84, 14, 14], [-116, -9, 64, 101], [-100, -39, 71, -17]]
[[-41, -32, -55, -105], [-68, 106, 54, -67], [-29, 27, 70, -102], [-52, -66, -61, -43]]
[[-33, -8, 17, -13], [-96, -51, 31, -40], [-9, -112, -17, 25], [81, 112, -64, -117]]
[[88, -43, -66, -63], [-43, -18, -57, 63], [-109, -84, 102, 13], [-44, -57, -75, 47]]
[[87, -116, 23, 12], [25, 39, -31, -80], [-47, -7, 67, 88], [13, -63, 15, -72]]
